,category,header,content
103,science,Science and Technology: An agnostic’s thoughts,"Since humanity’s inception, religion has been a way of life. Our biology has forced us to credit supernatural as explanation for the unexplainable. We have to feel as if we’re in control — or at least something is. The religious mind is one consequence of a brain large enough to…"
104,science,UFOs and The Things We Know,"It sometimes seems as if the things we know about aliens and government conspiracies hardly amount to a summary plot for a bad B movie. Does Moonfall count as a B movie? It was awful! And yet, some of that script seems to have come from John Leer’s UFO lectures…"
105,science,"“I think, therefore I am,” My experience as a designer with the world of education. A post MIT LINC 2019 Conference thought.","Like me, did you run away from math and subsequently many other science and are you still convinced that those topics were not “natural” for you? This is certainly true for some, but not for a large number of students. Perhaps, the issue lies in the method, which does not…"
106,science,Papers to Read on Quantum Gases,"Universal relations for dilute systems with two-body decays in reduced dimensions(arXiv) Author : Mingyuan He, Chenwei Lv, Qi Zhou Abstract : Physical systems in reduced dimensions exhibit intriguing properties. For instance, the depen- dences of two-body and many-body physics on scattering lengths are distinct from their counterparts in three dimensions…"
107,science,Experts Believe Information is the 5th Form of Matter,"If true, then we need a whole new version of physics to explore it —  Good Golly. I don’t know if it’s because I’ve taken more interest in science over the last few years, but it seems that the scientific community is on a hot streak. Busting old theories, proposing new ones, and turning everything we thought we knew on its head. Just a few…"
108,science,Do atheist understand anything about the difference between God as the creator of the universe and man made gods? (Hint: If you haven’t read the Bible discerningly then the answer will be no. With all due respect of course),"This Is Another Quora Question (click title for responses other than mine) —  Well, we don’t have to read the whole bible to give us some insight into what man-made gods are (whew!!): How Does God Differ from Man-Made Gods?
In the Old Testament, an Ephraimite named Micah was renowned for crafting his own idols ( Judges 17:1-13). His mother…www.christianity.com So, the above article goes on to explain that there have been many man-made gods — all created by man and have a beginning, the beginning being when that sinful…"
109,science,The Big Bang,"A Miracle Happens —  TBB* = AMH**
*The Big Bang
**A Miracle Happens It’s the one question the Physical Sciences have neither answered nor truly confronted. Even given that the Big Bang might constitute sound theory (though some jury members have yet to return), what could possibly have been its cause? I remember a…"
110,science,The Master Shortfall List of Failed Climate Predictions,"I’m sorry to tell you that they’re gone. They’re all gone now. The signs. They removed them. My favorite piece on this is Michael Crichton’s Aliens Cause Global Warming, which he wrote in 2003."
111,science,Wikipedia — true or false?,"With Wikipedia, it’s like being right. Everyone has their own. The old joke: ever since Google search launched, you can’t have a decent argument with anyone. Everything has been spoiled by facts. Indeed, you’re only a few swipes away from finding out the population of Brazil or the founding date…"
112,science,"Hyper Realistic Virtual Worlds, Here We Come!",Holograms pave the way for more immersive VR experiences Imagine browsing a clothing store with a virtual reality (VR) headset on. …
113,science,Are you genius enough to remember these words?,"We want to remember things, right? It would be very inconvenient and annoying (and also frustrating) to never remember anything. Our whole lives would come to a halt. A big part of us remembering deals with our short-term memory, the limited things we can keep in mind at once. …"
114,science,Biohackers in Space (Almost),This eclectic mix of researchers is exploring off-Earth living in radical new ways.
115,science,Epidemiology: A Flawed yet Crucial Science,"By Mac Lesher-Thomas We all have definitely heard of epidemiology thanks to the infamous Covid-19 pandemic ravaging the United States for about 2 years. Epidemiology is “the branch of medicine which deals with the incidence, distribution, and possible control of diseases and other factors relating to health” according to the…"
116,science,n o t h i n g i s R E A L,"What if i tell you the reality in which you live is not real ! it’s fake ; it doesn’t exist,then probably the first thing you’ll do is call me mad but hear me out. …"
117,science,We Once Tried Nuking the Earth’s Core,"Fallout from the explosion lingers to this day —  In 1971 the US military drilled a mile into the Earth’s crust, placed a five megaton atomic bomb at the bottom of the resulting hole, and lit the fuse. All this was highly controversial — the site, in the remote Aleutian Islands off Alaska, was prone to earthquakes and volcanoes…"
118,science,When We Cease To Understand The World By Benjamín Labatut And Translated By Adrian Nathan West — Review,"A provocative hybrid of science fact and novelistic imagination that invites the reader to ponder the psychological impact of scientific advances, focusing on developments in the 20th century that led to widespread changes in how we understand the world © by GrrlScientist for Forbes | Twitter | Newsletter"
119,science,Understanding the Irrationality of the Number e,"And a thorough guide to proving it —  When I first heard of this fact, I was studying mathematics at University and I was immediately intrigued by it. Let me explain why. Some mathematical facts, usually called theorems, are obvious. For example, the fact that the number 2 is the only even prime number is obvious if you…"
120,science,Mark Sargent: The Flat Earth Pusher,"If Mark Can Explain the Conundrum in this Article, I Will Join Him —  Mark Sargent is the main guy pushing the Flat Earth idea today. He has a Wikipedia page: Mark Sargent (flat Earth proponent) - Wikipedia
Mark K. Sargent (born 1968/1969) is an American conspiracy theorist, who is one of the leading proponents of, and…en.wikipedia.org His occupation is a YouTuber. Here is one of his flat earth videos:"
121,science,Origin of our reality,"Once upon a time in February, 2050 in a small village in Indonesia Father, how did our universe came to existence? Son, our universe was created, it did not appear by itself. Who created our universe then? Our ancestors Who are they and why did they create the universe for…"
122,science,Can Amazon’s Project Kuiper Compete With Starlink?,"The billionaire space race is hotting up. —  Starlink is damn impressive. Thousands of satellites orbiting just beyond our atmosphere, beaming down high-speed internet across the entire world, for a relatively affordable price. Musk really has made the internet of the future and it is set to fund his Mars-bound ambitions. But, Jeff Bezos has been watching and…"
123,science,There’s Hope,"By Dave Wegner “There’s Hope.” Two words spoken on a bright March morning in Forgotten Canyon, steps from the receding waters of Lake Powell. “There’s hope,” an expression of exhilaration and gratitude at the sight of a native cottonwood tree growing in the emerging sediments. Growing in an area that…"
124,science,What no one tells you about getting a Ph.D,"So you’re going back to school, congratulations! I remember when I received my acceptance into my chosen graduate program, I was ecstatic. I am pursuing a Ph.D. in entomology, which means I study insects. More specifically, I am interested in medical and veterinary entomology (so insects that transmit pathogens to…"
