,category,header,content
1,food,Read the Work of Pulitzer Finalist Food Critic Laura Reiley,The ‘Tampa Bay Times’ restaurant critic was a finalist in the Criticism category yesterday
2,food,The New Food52 Cookbooks Are Here At Last! (All Thanks to You),Meet the brains behind Mighty Salads and Ice Cream & Friends
3,food,What You’ll Find on Anthony Bourdain’s New Website,Get ready for ‘Explore Parts Unknown’
4,food,Please Don't Do This to Your Soup Dumplings,"Is there a wrong way to eat xiaolongbao? Well, yes—don't let them explode"
5,food,Spaghetti Doughnuts? Maybe Just Stick to Spaghetti,"If the concept of a spaghetti doughnut makes you bristle, try these 15 spaghetti recipes"
6,food,Where Most Best-Selling Cookbooks Go Wrong,Cookbooks are instructional—except when it comes to food safety
7,food,Seafood Fraud Is a Problem. This Organization Wants to Solve It.,"Why to support Dock to Dish, the project that wants you to know your fishermen"
8,food,What Would You Buy from the Cheetos Easter Snackwear Store?,Remember the Cheetos Luxury Holiday Store? They're back!
9,food,5 Clever Devices Making it Easier to Grow Greens at Home,The future? It's here.
10,food,Here's How to Keep Indie Food Media Alive—and Weird,Help out MOLD Magazine
11,food,There's Just One Problem with That Cheerios Bee-Saving Campaign,Think twice before planting that seed mix
12,food,Who Are Your New 'Great British Bake Off' Hosts?,"Meet the BBC—er, Channel 4—show's new cast"
13,food,A Non-Alcoholic Spirit That Tastes Just Like a Craft Cocktail,Seedlip is changing the way we drink
0,food,"Remembering Auntie Fee, the Home Cooking Sensation",The YouTube personality died at 59 last week
1,food,"Want to Help Preserve Old, Rare African-American Cookbooks?",Donate to 'The Jemima Code' author Toni Tipton-Martin’s new project
2,food,Are You Affected by the Raw Milk Cheese Recall?,What to know about the Vulto listeria outbreak in the States
3,food,"As Lucky Peach (Likely) Folds, a Look Back at Its Best Stories",Some of the food and culture magazine's finest writing
4,food,Why Is Everyone So Mad at the Pioneer Woman?,The five-year-old segment from Ree Drummond's show that has some viewers fuming
5,food,Why Is Buzz Missing from Your Cheerios Box?,Why General Mills is saying bye—for a bit—to its beloved mascot
6,food,"What We Lose When We Call Foods ""Hipster""",Let's only use this phrase when we really mean it
7,food,What to Know About the Impending Maple Syrup Shortage,Maybe it's time to cozy up to alternatives
8,food,What Is a 'Grocerant'?,Add this new word to your vocabulary—if it isn't there already
9,food,What Could We Call Plant Milks That Aren't Actually Milk?,I can't believe it's not milk
10,food,"Do You Pay More for Food If It’s Labeled ""All-Natural”?","What does that term mean, anyway?"
11,food,What You Should Know About the Latest Calphalon Recall,The company has just recalled two million knives
12,food,Do Pineapples Belong on Pizza?,"According to Iceland's president, absolutely not"
13,food,The Best Place to Eat an Orange Is—Apparently—Your Shower,"Well, according to some folks, at least"
0,food,"Do You Feed Your Kitty ""Cat Wine""?","Yes, cat wine is real"
1,food,Should Food Delivery Apps Be Banned from Schools?,A truly vexing question!
2,food,Get Crackin' on These 14 Crab Recipes,Cook up these crabs!
3,food,Send Help: I'm (Kind Of) Falling in Love With the Instant Pot,"My day with the darling of the appliance world (+ week's worth of staples, in 5 hours)"
4,food,"Think You've Seen ""Peak Quinoa""? Not Yet",Scientists have mapped the quinoa genome—& have made an important discovery
5,food,Why Did These Islands in the South Pacific Just Ban Junk Food?,And will it even work?
6,food,How Much Do You Hate the Sound of People Chewing?,Science has proven it’s a genuine disorder
7,food,Watch Food Tank's Talk On the Future of U.S. Agriculture,and live-stream more panels from their DC Summit
8,food,Eat All This Bacon Like It's About to Run Out,"Even if the ""bacon shortage"" is just fake news"
9,food,The Hidden Wartime Origins of Mushroom Coffee,"The latest ""superfood fad"" was already big—in 1940s Finland"
10,food,Is It Ever Okay to Sneak Food into a Movie Theater?,"A question of ethics, considered"
11,food,This is What Democracy Cooks Like,Are you cooking as a form of political organization? Tell us!
12,food,"To Learn About the Foods of the Banned Countries, Open These Books","25 cookbooks from Iran, Iraq, Syria, Somalia, Sudan, Yemen, and Libya"
13,food,Would A 20% Tax Keep You From Buying Most Imported Winter Produce?,What about Mexican Coke and Corona?
0,food,4 Obama-Era Food Initiatives To Keep An Eye On During The Trump Years...,"The White House Garden, yes, but there's more at stake"
1,food,Buy Any Sierra Nevada Lately? Your Bottle May Be Part of a Recall,Throw those bottles out! Demand a refund!
2,food,The App from Silicon Valley That Thinks Fasting Is a “Body Hack”,Can 'Zero' make intermittent fasting trendy?
3,food,What’s Wrong with Banning Shark Fin Soup?,More than you may think
4,food,How Do You Feel About Haggis?,Let America eat haggis already.
5,food,Scared of Rising Salmon Prices? Stick These Fish on a Dish Instead,"And wait a second—why's salmon getting so expensive, anyway?"
6,food,When You Give a Cow a Skittle,The (not-so-surprising) reason why cows get fed defective candies
7,food,"Remembering Veronica Steele, the Mother of Irish Farmhouse Cheese","A salute to the Irish trailblazer, whose name you should know"
8,food,What Can We Expect From Donald Trump's Secretary of Agriculture Pick...,A brief primer on nominee Sonny Perdue and the USDA
9,food,Are Pre-Peeled Avocados Really So Pointless?,Not for those of us with disabilities
10,food,Inside the Unforeseen Battle Against Blue Wine in Spain,"Must our wine only be red, white, or rosé?"
11,food,Big Dairy Might Owe You a Little Money,Bought milk? Cash in by the end of the month.
12,food,Hygge? Lagom? Folkeligt? Let's Say Them All,"People, there’s room for more than one Scandinavian buzzword"
13,food,"If You’re So Concerned About Nutella, Just Make It Yourself",No palm oil here.
0,food,Want to Understand Food Media's Lack of Diversity? Here Are the Numbers...,A conversation with writer Lorraine Chuen on why food isn't apolitical
1,food,"In 1983, Your Kinder Egg Had Quite a Surprise Indeed","Long live the bizarre, beautiful Kinder Surprise"
2,food,Please Don’t Wrap Your Food in Newspaper,Here’s why India is clamping down on it
3,food,Hark! I've Figured Out the Best Way to Get Ketchup Out of a Bottle,"Okay, scientists did"
4,food,What’s Worse: Peas or Edamame in Guacamole?,Guacamame? No. Leave guacamole alone.
5,food,"What Makes a Good Shower Beer, Anyway?","We asked the creators of the ""official"" Shower Beer"
6,food,"The Multiple Uses of iPads, Also Known as ""Not Plates""",The case for not using an iPad as an eating surface.
7,food,"How Can You Change Someone's Mind About Food ""Waste""? Cook For Them",How Baldor Food's sustainability director used his kitchen skills to rethink scraps
8,food,"Will This Large, Vibrating Egg Become Your Home-Cooking Sidekick?",What's wrong with this picture? Is it missing a winking egg?
9,food,Will It Hasselback? (The Answer is Probably Yes),The (honestly kind of tedious) technique that's for more than potatoes
10,food,Want to Understand More About What You’re Eating? Read This.,"The making of the book ""Modified"""
11,food,A Few Food Stories We Wish We'd Written in 2016,Also known as: your new reading list.
12,food,A Few of the Most Perplexingly Random Food Occurrences in 2016,"Whatta world, whatta world"
13,food,Here's a Short Catalog of Foods Discontinued in 2016,A big thanks to these foods for teaching us it was okay to be weird.
0,food,Whipped Cream Shortage? Not on Our Watch,Try this white chocolate whipped cream instead.
1,food,"I’m Dreaming of This Pink, Fleshy Pineapple","And now, thanks to the FDA, my dreams are coming true."
2,food,"At Long Last, Starbucks' First Original Animated Series Is Here",Finally. The coffee chain continues its leap into the wild world of original content.
3,food,Do You Have Any Cuisinart Horror Stories?,"We hope not. But if you do, share them. (And beware of the blade.)"
4,food,Did You Hear KFC's Vinyl EP of Chicken Jingles?,We did. Here's our review of it.
5,food,"Apple's 17 New Food and Drink Emojis, Ranked",Where'd the avocado land on our list?
6,food,The Viral “McRib Girl” Wants You to Take Her Seriously,What the McRib means to Xanthe Pajarillo—and what the headlines miss
7,food,Can This Comic Book App Teach Kids How to Eat More Mindfully?,How two brothers in Ohio want to change the way young adults eat
8,food,Eating in Virtual Reality—Would You Try It?,And can someone tell me what's going on in this video here?
9,food,Pennsylvania Just Banned This Prison Food,Will other states follow suit?
10,food,Did You Also Think the Cheetos Luxury Holiday Store Wasn't Real?,"Well, you were wrong. Here's a rundown of what it sells."
11,food,Every Coconut Product Looks the Same—Except for This One,"The evolution of a package design, from drawing boards to grocery shelves"
12,food,How One Church in Harlem Feeds the Hungry on Thanksgiving—with Dignity...,They've been doing it for ten years.
13,food,The 'Rat Burger' May Sound Like Some Gross New Thing. It's Not.,Here's what stories about the Russian rat burger are missing.
0,food,What Would You Eat Atop Mount Everest?,Hm. Good question. Maybe some Nepali food.
1,food,What Happens When a Bodega Classic Leaves Home?,A First We Feast documentary tells the story of the chopped cheese.
2,food,Congratulations: The Peach Emoji Is Back to Normal,Apple listened.
3,food,Your Healthy Eating Apps Aren't So Healthy—or So a Study Claims,"Breaking news, folks."
4,food,Meet the Most Famous Squash Toast in the World,"How one (sorta unremarkable but very good-tasting) toast became the ""it"" app"
5,food,Food Riffs on the Election Bring Comfort in a Climate of Fear,How two New York businesses have approached tying food to the election
6,food,Food in the Time of Obama: The Last 8 Years + How We Ate,"A timeline of eating, 2008 to 2016"
7,food,"What America Needs Now is a Party (Also, a President)",The only time of year you'll serve She-Devil's Food Cake
8,food,Avocado Season is Over But Your Life Needn't Be,Here's what to make instead.
9,food,"Super Gelato of Rome, the Bodega Cat of Yelp, and More (Unexpected) Places...",We found the food angle.
10,food,Is Delivery the Biggest Selling Point of Meal Kits?,"Whole Foods and Purple Carrot, which partnered today, are betting no"
11,food,The Origins—and Appeal—of Eating Ramen in Solitude,"Ichiran's partitioned, solo dining is about more than misanthropy"
12,food,"Lindsay Lohan’s Second Act, a Morrissey Meltdown, and More (Unexpected...",We found the food angle.
13,food,Tonight's Debate Will Be Controversial: These 24 Snacks Will Not Be,"Snacks that all—okay, most—of us can agree on"
0,food,What Food Policy Questions Would You Ask During Tonight's Debate?,Here's what we'd like to see Clinton and Trump tackle
1,food,Do Food Trends Matter? Madhur Jaffrey & Bill Buford Debate,Two food world stalwarts discuss the importance of novelty and tradition
2,food,"Before the World Accused Pam Anderson of Murder by Sandwich, There Was...",The sad story of the Mamas & the Papas singer
3,food,What Foods Does America Tweet About Most—and What Can That Tell Us?,A new study tries to glean insights about health and happiness—from food tweets
4,food,Have You Heard of Paula Deen's New Show?,Probably not—'Positively Paula' premieres in select markets today
5,food,Why We Should Care About Cow Burps,Have scientists found a way to tame Denmark's burping cows?
6,food,Why Does the KFC Man's Face Keep Changing?,"And while we're at it—who's the best Colonel Sanders, anyway?"
7,food,"This Columbus Day, a Call to Stop Columbusing",A trend in food and lifestyle media that has us weary
8,food,Last Week Wasn't the First Time Ben & Jerry's Stood Up for Black ...,The ice cream company continues a tradition they began two decades ago
9,food,Canadian Thanksgiving is Today (But Most Americans Probably Wouldn’t Know...,"The stuffing is not made of poutine, or doughnuts, or maple syrup"
10,food,"A (Truncated, Non-Exhaustive) History of Hello Kitty Food","In celebration of the new Hello Kitty wine, a look back"
11,food,What We Saw on Our Trip to the 'Gilmore Girls' Pop-Up,A report from the front lines of Luke's Diner
12,food,"Did You Fall for This (Fake) Story About the ""Sorry I Tased You"" ...",Here are some reasons why you may have
13,food,"I Downloaded the ""Tinder for Food""—Will I Keep It?","The story of a few minutes with ""Tender"", the 'social food app'"
0,food,Japan Wants to Reward You for Safe Driving—with Coffee,A look at the new 'Driving Barista' app
1,food,"Donald & Hillary as Cookies (Whaa!), Plus our Go-To Recipe + Icing for...",Vote cookies.
2,food,Is It Too Much to Ask for a Veggie Burger at In-N-Out?,Why this petition is causing such a furor
3,food,"Finally, Here's Some Good News About Garlic Breath",They've found a cure for that rascal of a scent!
4,food,Can Deleting Food Photos on Instagram Help Solve American Hunger?,Behind a new Land O'Lakes campaign bizarre enough to work
5,food,The Middle-Eastern Cookie That Caused a Panic in Pennsylvania,And why everyone should know what it is
6,food,"Happy (Belated) 100th Birthday, Maida Heatter!","Celebrating the ""Queen of Cake"""
7,food,This Japanese Dessert is Made from Fish-Shaped Waffles,A history you may not know if you've read recent coverage
8,food,This Company Thinks America Will Love Watching Strangers Eat Online,"South Korea's ""social eating"" phenomenon comes stateside"
9,food,Self-Driving Shopping Carts May Be the Way of the Future,But we've got a whole list of other improvements we'd like to see first
10,food,The Year's 20 Most Innovative Women in Food & Drink,"And the biggest issues they're focusing on, from food waste to sustainability"
11,food,A Cuter Donut Emoji(-ish) & More to Obsess Over in Our New Sticker ...,May thy texts be way more cheerful than ever
12,food,I Wish This Telegraph Article on Superfoods Were a Joke,A shoddy & offensive argument for only cooking what you know
13,food,A Vancouver-Based Blogger Who Turns Her Kitchen into a Lab,Meet Jasmine Lukuku of The Blenderist
0,food,Feeling Cynical? Starbucks Thinks It Can Help,Our take on their new original series
1,food,The Rules of Pasta all'Amatriciana—& Why You Should Be Cooking It ...,"In the wake of a tragic earthquake, make amatriciana for Amatrice"
2,food,"Poison Gardens, West Africa's Favorite Rice Dish & More Stories to ...",The week's finest (so far)
3,food,"An Edible, Plastic Wrap-Equivalent Made From an Everyday Drink",And it solves a lot more problems than you'd think
4,food,How to Dim Sum Like a Pro,"Graze, ask questions, and enjoy yourself"
5,food,The First 3 Things to Cook on a Salt Block,"No need to add salt to taste, this salt block has you covered."
6,food,"The Mister Softee Headquarters, Martha and Snoop & More Stories to ...",The week's finest (so far)
7,food,Martha Stewart's New Cooking Show Has an Unlikely Co-Host,And here's what we'd like to see them cook together
8,food,"The ""Panda-Eyed"" Chef GQ Credits with Sexier Veg","This article made us blush (it made Ottolenghi blush, too)"
9,food,"Ottolenghi's GQ Profile, G.M.O.s & More Stories to Bookmark",The week's finest (so far)
10,food,The World's Healthiest Grocery Store?,Whole Foods won't be able to use that name (yet!)
11,food,It's Official: G.M.O. Labels Are Slated to Change Nationwide,Here's what you need to know about the bill Obama signed into law
12,food,Why Food Media Fails When They Tell Us How to Eat,We need less aspiration and more practical takeaways
13,food,"Meet the Woman Who Gave Michael Pollan His ""Eat Food"" Line",Her name is Joan Gussow
0,food,How Analysts Think the Presidential Election Will Affect Your Eating...,Hint: Buy stocks in pizza delivery
1,food,"A Sizzling, Bloody Vegan Burger—Now at One of NYC's Hottest Restaurants...","Looks like a burger, smells like burger, tastes like a burger..."
2,food,"David Chang's Deliciousness Theory, Milk Paint & More We Read and Loved...",Some of the week's best writing
3,food,"This Tropical Fruit is ""the Next Salted Caramel,"" Destined for Trendiness...",Plus other flavor predictions from industry experts that might surprise you
4,food,10 Mindful Grocery Choices You Can Start Making Today,Overwhelmed by all of the information out there? Here are some key action points
5,food,Malcolm Gladwell's Podcast Tackles College Dining Hall Food,And stirs up some controversy along the way
6,food,"Curries, Subsidies, Jubilees & More of the Best Things We Read This ...",Pour yourself a cup of coffee and settle in
7,food,What Would Happen If the Secretary of Agriculture Became Vice President...,Four food system activists on what it could be like
8,food,"We Need to Use the Word ""Healthy"" More Carefully","Why ""healthy"" is the artificial sweetener of the adjective world"
9,food,"Breadfruit, Brexit & More of the Best Things We Read This Week",Pour yourself a cup of coffee and settle in.
10,food,No One Can Agree on How Millennials Feel About Cereal,We love it! We hate it! We're willing to pay $7.50 for one bowl of it!
11,food,Anthony Bourdain on the State of Food Writing,Close your laptops!
12,food,Why Scientists Think Some Shellfish Could Be Extinct in 50 Years,Shellfish shells are growing thinner
13,food,A Compelling Reason to Freeze Your Coffee Beans,Forget what you've heard
0,food,A Plant-Based Food Scene Grows in Belgium,"Plus one eatery, and its all-reclaimed interior, worth your whole trip"
1,food,Weekend Reading,(Almost) everything we read and loved this week
2,food,The Best Pasta in New York—& 12 Recipes from the Chef Behind It,(Psssst: It's our very own Sara Jenkins!)
3,food,"A Sweeter Way to Get Your ""News"" (via a Video of a Cookie)",News: no. Fun to watch: sure.
4,food,This is What Happens to Your Plastic Bottle,They're not going to recycle themselves
5,food,Why is Stephen Colbert Talking About Breakfast Cereal?,And why is this breakfast cereal shaped like mini toasts?
6,food,Why I'm Bored of Hearing About Breakfast,But hopeful that this new website can make me care again
7,food,Move Over Skim Milk: Whole Milk is Getting More Popular,And it's proof that the low-fat craze is over and done
8,food,It's a Big Box Grocery Store World—And There Could Be a Better Way,The role of market culture in U.S. shopping
9,food,What You Need to Know About the Most Recent Listeria Outbreak,Over 400 frozen fruit and vegetable products have been recalled
10,food,Weekend Reading,"Organic agriculture, good strong drinks & more good reads"
11,food,Nutrition Labels are Changing (For the First Time in 20 Years!),Here's what you need to know about the updates
12,food,33 of Our Favorite British-ish Recipes from Across the Pond,To celebrate the safety of the BBC Food's recipe archives.
13,food,Weekend Reading,5 of the best things we read this week
0,food,Americans are Eating Alone More and Planning Our Meals Less,Only 24% of meals are made from scratch (+ other surprising statistics)
1,food,Weekend Reading,5 of the best things we read this week
2,food,100% Oats May Contain Pesticides (?!),"Yet more proof that ""natural"" means next to nothing"
3,food,Weekend Reading,Articles we read and loved this week
4,food,5 Grocery Store Problems Whole Foods Thinks Its New Stores Will Solve...,Do you hate the grocery store? 365 is trying to change that
5,food,"The ""Healthy"" Honey Everyone's Talking About",The latest buzz-worthy craze
6,food,Weekend Reading,Articles we read and loved this week
7,food,Is Pea Milk the Next Big Alternative Milk?,"Cookies and pea milk, anyone?"
8,food,Weekend Reading,Killer watermelon farms and more
9,food,"It's All Easy in Gwyneth's World, But What About the Real World?",A review of Gwyneth Paltrow's new cookbook
10,food,Why You Should Be Mixing Your Iced Coffee with Lemonade,"Call us crazy, but It actually makes perfect sense"
11,food,Weekend Reading,Impossible foods and other things we read this week.
12,food,Is Cool Whip Food?: Looking Back on 50 Years,We're taking a look back at the product's vintage ads.
13,food,"What is ""Coffee as Theater""? And Do We Need It?","The world's largest Starbucks, coming to New York City in 2018, promises to serve up something extra..."
0,food,When the Best Meat Comes From... a Vending Machine?,"Would you buy (affordable, high-quality) meat from a vending machine?"
1,food,The (Slightly Confusing) Avocado Trend That's Taking Over Instagram,What's more popular thank avocado toast? Avocados shaped like roses... on toast.
2,food,These New York City Restaurants Are Serving Kids-Only Meals,"Kids Table, a charity started by noma's Claus Meyer, is inviting kids to taste food that goes beyond..."
3,food,Weekend Reading,"Newfoundland's pickle tragedy, excessively candid comments, and a food-hating magazine editor."
4,food,How to Make Sense of the Maple Syrup Grading System & Poach Eggs in ...,Here's how to navigate the maple syrup aisle now that we've said goodbye to Grade A and Grade B.
5,food,Is It Outrageous to Drink a Pumpkin Spice Latte in April?,Or to eat a Mallomar in August?
6,food,3 Kitchen Appliances That *Might* Be Smarter Than You,"In 5 years, will your kitchen be equipped with a smart, robotic oven?"
7,food,Even More BIG Things Are Happening at Food52,"If you thought our APP (our app! our app! our app!) launch was big, just wait 'til you see what we..."
8,food,Tree Water & Other Trendy Foods That Are Actually Old News,"Maple water, bone broth, coconut sugar—these may be new to the U.S. market, but they're old news in..."
9,food,6 New Food and Tech Startups You May Be Seeing More Of,From ground-breaking wine technology to new ways to donate food.
10,food,A Purse Shaped Like a Waffle & 13 Other Ways to Wear Your Favorite ...,"First eat it, then wear it."
11,food,Weekend Reading,"Who's changing the future of food, cage-free eggs and human morals, and the revenge of bubble tea."
12,food,How 2 Brothers Reinvented the Cast Iron Skillet,Sometimes the best new designs find a way back to their roots.
13,food,What People Are Saying About Our New (Not)Recipes App,The beauty of Twitter is that you get feedback *real* quick.
0,food,Weekend Reading,"The most expensive smoothie ever, Waffle House jams, and the colonel behind KFC."
1,food,Why the Tofu You’re Eating is Bland (It’s Not Your Fault),"What a former Peace Corps volunteer, the environmental movement, and the ""swap mentality"" have to..."
2,food,Just How Big is the Food Waste Problem?,The numbers will surprise and upset you.
3,food,Politically-Inspired Food From Earl Grey to Americone Dream,It's all in the name.
4,food,Weekend Reading,"Holy ravioli, a bay leaf conspiracy (!), why kitchen work is always relevant work experience, and..."
5,food,"Cheese ""Product,"" Peanut ""Spread"" & Other Tricky Labels To Watch Out ...","Don't judge a book by its cover, but do judge a food by its label (and carefully)."
6,food,Pre-Peeled Oranges vs. Convenience Foods That Are Actually Worth It,"So buying pre-peeled oranges may be ridiculous, but what about pre-squeezed lemons?"
7,food,Weekend Reading,"The anonymous world of caffeine, why wine's worth loving, and what politicians eat."
8,food,Room Service Is Overdue for an Upgrade—and We Found One,Roy Choi's scarf-swaddled room service at L.A.'s Line Hotel is our new everything.
9,food,Is a Square Croissant Still a Croissant?,And other hard (and soft) shape-related questions.
10,food,Weekend Reading,"Expired food, Hamilton (as told by Peeps), and breakfast cereal."
11,food,My Ode to the Moka Pot & the Man Who Made it Popular,Renato Bialetti—who made Italian coffee synonymous with Moka Pot—died on February 11 at age 93.
12,food,Why Carbonated Water is Having a Moment (and an Environmental Impact...,Sparkly water is making a splash.
13,food,Weekend Reading,"The pizza styles of America, dining on bison, and bodega bagels."
0,food,Our Advice to the Presidential Candidates,Here's what they need to eat—state by state—to get a leg up on the competition.
1,food,"Kickstart the Food Book Fair, Help Build Food Communities",Kickstart the Food Book Fair!
2,food,Pre-Ground Parmesan Cheese Isn’t Just Cheese,"And a very good reason to buy your cheese in chunks, not pre-ground."
3,food,Weekend Reading,"Things worth waiting in line for (or not), Bey's hot sauce, and a new page for wine writing."
4,food,Something BIG Is Coming to Food52 (and Your Phone),Be the first to see—and download—our upcoming app!
5,food,Weekend Reading,"Who owns your booze, why kale isn't ""healthy,"" and what makes expensive wine expensive."
6,food,"What Does the ""Craft"" in ""Craft Spirit"" Really Mean?",It's more complicated than you might think.
7,food,Weekend Reading,"The best bar game in the world, life on the frontier, and the beauty that is the Airbnb lunch room."
8,food,How Warm Winters Make Plants Think It's Spring (and Why It Matters),It's been a strange winter here in the Northeast—and no one notices it more than the farmers.
9,food,What it Means to Reinvent the Coffee Flavor Wheel,"Ric Rinehart, Executive Director of the Specialty Coffee Association of American, on what the Coffee..."
10,food,A Big Congrats to Our Good Food Awards Winners!,20 makers we love were nominated for a Good Food Award this year—and 13 took home awards!
11,food,Weekend Reading,"The best pizza story ever, safe and happy seafood, and going sugar-less."
12,food,Weekend Reading,"How the next heavy rain will affect California wines, the world of cola, and 2016 restaurants."
13,food,Is Quinoa Dead?,Has quinoa reached its heyday?
0,food,LOL Here Are Some of 2015's Funniest Food Articles,The stories that made us snort our morning switchel all over the keyboard this year.
1,food,Nerd Alert: 2015's Best Geeky Food Articles,The stories that made us geek out this year.
2,food,Are Rainbow Bagels Taking Over the World?,The bagel seen 'round the world.
3,food,Weekend Reading,"Kitchen hacks, a chocolate-coated accusation, and a guide to cured fish."
4,food,Weekend Reading,"The lie that is Turkish delight, an intergalactic cocktail, and Starbucks' (good) coffee strategy."
5,food,10 Things We Learned From Michael Pollan at the Premiere of his New ...,Eat food. Not too much. And 10 other things we learned.
6,food,"No, Bananas Are Not Going Extinct (But They Are in Trouble)","How the latest strain of banana disease, TR-4, may forever change bananas as we know them today."
7,food,Weekend Reading,"A full day at Panda Express, junk (food) on YouTube, and a closing drinking gender gap."
8,food,Weekend Reading,"The hunt for a billion-dollar apple, the real reason airplane food tastes so bad, and genetically..."
9,food,"What Does ""Natural"" Mean—and What Should It Mean?","The FDA wants to know what ""natural"" should mean. What's your take?"
10,food,Cheesecake Calzone: Would You or Wouldn't You?,"I would, but with reservations."
11,food,Hold Onto Your Memories: Campbell's Chicken Noodle is Changing,"The Campbell's Chicken Noodle Soup ingredient list is changing, but that's okay."
12,food,Why Is Halloumi So Expensive?,Halloumi: The little cheese with a big price tag.
13,food,Weekend Reading,"Apples of the future, every cookbook ever written, and the best candy store in New York City."
0,food,Algae Oil Is for Real—Here's How to Use It,"It sounds straight from an ""it came from the deep"" scenario—but it's actually pretty good."
1,food,Another Case for Buying Organic Chicken,You are what you eat—and so is your chicken.
2,food,Who Wore it Best? Pretzel Croissant Edition,We put the pretzel croissant head-to-head against the cretzel.
3,food,Weekend Reading,"Inside chefs' refrigerators, how sound affects taste, and the surprising history of barbecue chicken..."
4,food,"New, Sad Reasons to Cut Down on Processed Meat",Cauliflower steak is the new steak?
5,food,Weekend Reading,"Plant nachos, Thanksgiving carbonara, and a really terrible cake-tini."
6,food,The Earliest We Can Expect an Avocado Emoji is 2016,So don't get too excited.
7,food,There Are a Lot of Brand New Food Emojis and None of Them Are Pie,"Why, oh, why, are none of them pie?"
8,food,Weekend Reading,"The pumpkin we aren't convinced isn't an elephant, a compelling case against tipping, and Ina Garten..."
9,food,Weekend Reading,"The rise of the soufflé, what happens when you make breakfast available all day, and the trend of..."
10,food,Weekend Reading,"The sixteen-year-old cook taking Manhattan by storm, the true definition of a cappuccino, and the..."
11,food,Mark Watney's Favorite Food (and Other Facts from The Martian),"Andy Weir, author of The Martian, shares the food Mark Watney (his protagonist) most craved on Mars..."
12,food,Weekend Reading,"Julia Child's editor, a dystopian look at the future of restaurants, and a tongue-in-cheek response..."
13,food,How to Make a $1500 Sandwich (and 5 Videos We Love from Kottke.org),The most expensive sandwich in the world and our favorite food videos from Kottke.org.
0,food,Would You Want a Raw Meat Delivery?,"Good news (or is it?): You can now get flash-frozen, 100% grass-fed beef delivered to your door."
1,food,Weekend Reading,"The history of Chinese takeout in Manhattan, the surprising world of competitive eating, and Ruth..."
2,food,Day 1 at Feast Portland: Leslie Eats One Million Sandwiches,Follow along on Snapchat as Assistant Editor Leslie attends the first night of Feast Portland.
3,food,"Soup for Syria, or How Our Favorite Comfort Food Is Trying Hard to Do...",Soup may not be able to fix everything—but it can help.
4,food,The Food Apps We *Wish* Existed,Calling all product developers and magicians.
5,food,Your Monday Lunch Break Reading List,Busy weekend? Here's what you may have missed on our site.
6,food,Weekend Reading,"White egg yolks, wine parties, and whiskey in space."
7,food,Here's What You May Have Missed This Week,"Life moves pretty fast, as Ferris Bueller says. Here's a selection of our favorite stories from the..."
8,food,Is FATWater the Drink We've All Been Waiting For?,"FATWater is not the innovation humanity has been waiting for. In fact, it's not really an innovation..."
9,food,Ask a Farmer Anything—Today!,"Today, ask a farmer about what goes into their everyday."
10,food,Weekend Reading,"A food podcast turns 20, nutrition labels face a major redesign, and why some of the best ""Russian..."
11,food,What You Need to Know about Listeria,"You've read about Listeria in the news, but what do you need to know about this foodborne illness?"
12,food,Your Monday Lunch Break Reading List,Busy weekend? Here's what you may have missed on our site.
13,food,Weekend Reading,"How to get free nachos, New Orleans's dining revival, and a diet that may help you become a centenarian..."
0,food,5 Jon-Approved Foods to Eat While Watching the Final Episode of the Daily...,"Jon Stewart is leaving us, but not without some menu tips."
1,food,Saying Farewell to Good Eggs NYC—With Good Eggs,We bid adieu to one of our favorite food companies the best way we know how—with more food.
2,food,Weekend Reading,"Growing tomatoes in space, the benefits (yes, benefits) of artificial sweeteners, and the science..."
3,food,Is Your Cilantro Contaminated? Go Check!,The recent ban on importing cilantro from Mexico means you should consider tossing yours out ASAP.
4,food,8 Food Blog Links We Love,"We've scoured the web for our favorite food blog posts, and now we're bringing them right to your..."
5,food,"The Most Stunning Photos of Pluto—Er, Pluots. And Plums","We're seeing new photos of Pluto today, so that calls for pluots, right?"
6,food,Warning: These 16 Recipes Might Offend You,"If you thought pea guacamole was crazy, here are 16 other recipes that might make you cover your eyes..."
7,food,A Magical New Egg Replacement (That's Already in Your Pantry),"A newly-discovered ""magical"" egg replacer has been under our noses—and in our pantries—this whole..."
8,food,Recipes We Love from Saveur's 2015 Blog Awards Finalists,Here are some of our favorite recipes from those who cleaned up big-time last night.
9,food,3 Steps Anyone Can Take to Reduce Water Consumption,"These small steps that you can take to reduce your water consumption, starting today."
10,food,Weekend Reading,"A fast food chain that's had a change of heart, why ""natural"" foods aren't telling the whole truth..."
11,food,Good Eggs: Bringing the Farmer's Market to Your Door,"Good Eggs, an online marketplace connecting local food producers with customers, is our newest food..."
12,food,The Food52 Podcast: Episode 3!,"Tune in for episode 3, in which we cover the topic of first food jobs, and how aspiring food writers..."
13,food,Meet Kristen Miglore on Her Genius Recipes Book Tour,The Genius Recipes book is (finally) here! Now meet the author behind the book that will make us all...
0,food,Introducing the 2015 Good Food Award Winners,"The best, tastiest, most responsibly produced food in the country."
1,food,The 14 Nerdiest Things We Learned About Food This Year,"The food facts, science, and tricks we geeked out on this year."
2,food,Looking Forward at Food52,Today: It's bottle popping time at the Food52 HQ.
