,category,header,content
3,weather,Capsized Boat Declared 'Major Marine Casualty' Off Louisiana Coast; Weather Hampers Search,The search continues for several crew members missing after a boat capsized in stormy weather off the Louisiana coast.
4,weather,"Levee Gaps From Border Wall Construction Leave Texas Communities Vulnerable to Flooding, Officials Say ",Officials in one Texas county say gaps in a levee system left behind by border wall construction could spell trouble come hurricane season.
5,weather,One Found Dead From Capsized Boat Off Louisiana Coast; Weather Challenges Search for Survivors,The U.S. Coast Guard was searching for several crew members missing after a boat capsized in stormy weather off the Louisiana coast.
6,weather,Snake River Is Named 'Most Endangered' River of 2021,"American Rivers has released its annual list of 10 ""most endangered"" rivers in the United States."
7,weather,Stop Taking Selfies in Front of Active Volcano!,Officials in Russia say tourists taking selfies in front of active volcano puts them in mortal danger and are urging them to stop.
8,weather,Satellite Images Show the Explosive Eruptions at St. Vincent's La Soufrière Volcano,Here's what the eruptions at La Soufrière look like on satellite.
9,weather,Evacuations Lifted in Arizona Wildfire,A wildfire prompted the evacuation of a community in rural Arizona.
0,weather,Eruptions Continue at St. Vincent's La Soufrière Volcano,Eruptions are ongoing at a volcano on the Carribean island of St. Vincent.
1,weather,Earthquake Rocks Parts of Indonesia; Several Dead or Injured,A 6.0 magnitude earthquake flattened buildings and sent residents running into the streets in parts of Indonesia.
2,weather,At Least Eight Dead in Indonesia Earthquake,A strong earthquake killed several people in Indonesia Saturday.
3,weather,One Killed in Louisiana as Storms Hammer South; Buildings Destroyed in Florida Panhandle,Severe weather killed at least one person and caused damage across the South overnight. This is a developing story. Please check back for updates.
4,weather,Ash Covers St. Vincent as La Soufrière Volcano Eruption Continues,Eruptions are ongoing at a volcano on the Carribean island of St. Vincent.
5,weather,Ten Years After the 'End of the World',Many people remember the infamous tsunami from ten years after one of the most devastating natural distaters in recorded history.
6,weather,World’s Largest Iceberg May Break Up After Another Calving Event,"The Behemoth berg, named A-68, just lost a huge chunk of ice measuring 67.5 square miles. Scientists say this may be the beginning of the end for the iceberg."
7,weather,Watch Red-Hot Lava Flows in Iceland Volcano Eruption,A long dormant volcano erupted in Iceland.
8,weather,"Tornado Hits Tennessee School, Causes Injuries",Severe thunderstorms dropped two tornadoes near an eastern Tennessee town Thursday afternoon.
9,weather,"5,000 People Converge in Unauthorized Gathering at Arizona's Tonto National Forest",An illegal gathering of thousands of people prompted safety and environmental concerns in Arizona's Tonto National Park.
0,weather,Kenya's Locust Outbreak May Be Nearing End as Spring Rains Are Delayed,The delayed rains have brought a bit of optimism in the fight against the desert locust crisis that is the worst in more than 25 years on the Horn of Africa.
1,weather,Long-term Plan for Piney Point: County Votes To Inject Treated Phosphate Wastewater into Aquifer,The Manatee County Commission approves a plan to eventually empty all reservoirs at the old fertilizer plant.
2,weather,Apparent Louisiana Tornado Injures 3 People and Damages Several Homes,"A apparent tornado struck north of the town of Bastrop, Louisiana, on Wednesday evening."
3,weather,Evacuations Lifted at Piney Point Phosphate Pond as Draining Continues,Pumps continue to drain a Florida phosphate wastewater pond that sprang a leak last week.
4,weather,Tampa Bay's Vital Seagrass Beds Could Be Endangered by Piney Point Wastewater Discharge,"Tampa Bay has had great success in restoring seagrass beds, which are a nursery habitat for fish, crustaceans and shellfish. The phosphate wastewater being pumped into the bay could threaten them and fish and other wildlife."
5,weather,Toll from Tropical Cyclone Seroja Climbs in Indonesia; Dozens Still Missing,At least 113 people have been killed by landslides and flooding in Indonesia and East Timor.
6,weather,Draining of Piney Point Phosphate Wastewater Into Tampa Bay Races Ahead,Pumps added at the leaking retention pond in Florida's Manatee County can increase flow to 75 to 100 million gallons a day. The nutrient rich water could cause harmful algae blooms.
7,weather,"'20-Foot Wall of Water' Could Be Unleashed if Florida Phosphate Pond Collapses, Official Warns",The walls of a pond in Manatee County that holds wastewater from phosphate fertilizer manufacturing breached on Friday afternoon.
8,weather,"Tropical Cyclone Seroja Leaves Dozens Dead in Indonesia, East Timor",Torrential rains have caused multiple disasters in the Southeast Asian island nations.
9,weather,Evacuations Ordered for North Dakota Town Threatened by Wildfire,"A wildfire fueled by dry, windy conditions prompted evacuation orders for a small town in North Dakota."
0,weather,Loss of World's Forests Accelerated in 2020 Despite Pandemic,The world lost an area of tree cover larger than the state of Oregon in 2020.
1,weather,Mystery Solved: Here's How Eagles Are Being Killed in Lakes in the Southeast U.S. ,"After more than 25 years, researchers have discovered how a blue-green algae is killing eagles, and other animals and fish, in man-made lakes."
2,weather,Famed Meteorologist James Spann Stays Live On Air As Tornado Hits His Home,"James Spann, chief meteorologist at Birmingham's ABC 33/40, was live on air as a tornado roared toward his home."
3,weather,"College Crew Boat Capsizes, 2 Students Die","Two members of a college rowing team in Iowa are dead after their boat capsizes during practice.

<a href=""https://www.weareiowa.com/article/news/local/developing-large-police-presence-dive-team-at-little-wall-lake-in-hamilton-county-jewell-eldridge-iowa/524-6db0613a-3bdc-4fcd-9529-e98ca6ef79a9"">Read more here</a>."
4,weather,U.S. Avalanche Deaths Tied for Highest Number in 70 Years,This year's avalanche season is among the deadliest since 1950.
5,weather,Russia’s Most Active Volcano Puts on Fiery New Display,Russia’s tallest and most active volcano is putting on a dramatic new display.
6,weather,Earthquake-Ravaged Region of Croatia Now Pocked with Sinkholes,"Scientists say the sinkholes would’ve eventually opened on their own, but December’s devastating earthquake sped up the process."
7,weather,Skier Survives Avalanche After Plunging Off 100-Foot Cliff,The California man was buried by snow and suffered several major injuries.
8,weather,Ship Stuck in Suez Canal Seen from Space,A ship stuck in the Suez Canal has been grounded since Tuesday. International companies fear a major backlog of supplies and delayed inventories.
9,weather,South Dakota Wildfires Force Evacuations and Close Mount Rushmore,At least three wildfires are burning in the Black Hills of South Dakota.
0,weather,Two Iowa State University Students Die When Crew Club Boat Capsizes,Five members of the Iowa State crew club were training on Little Wall Lake Sunday morning when their boat capsized in the cold water.
1,weather,Large Pileup Shuts Down Trans-Canada Highway in Alberta Amid Snowy Conditions,"Strong winds and snow are making travel extremely difficult in Alberta, Canada."
2,weather,"Newnan, Georgia, Tornado: 'Our Hearts Are Broken'",Homes and lives were ruined as deadly tornadoes and severe weather trekked across the South Thursday and into Friday morning.
3,weather,"Methane Gas Emissions From Oil And Gas Production Underestimated, According to New Study",New research says methane emissions from oil and natural gas production are higher than estimated by the EPA.
4,weather,"Death Toll Doubles in Texas Winter Storms; State Says 111 Killed, Mostly By Hypothermia",More people died in two winter storms that hit Texas this year than did in Hurricane Harvey.
5,weather,"At Least 5 Deaths, Extensive Damage Reported in Alabama, Georgia as Tornadoes Rake South",Homes and lives were ruined as deadly tornadoes and severe weather trekked across the South Thursday.
6,weather,"Major Damage Reported After Tornado Hits Near Birmingham, Alabama","For more than 90 minutes a tornado roared across north-central Alabama, causing major damage."
7,weather,"Your Cell Phone Can Help Keep You Safe in Severe Weather, But Here's What You Need to Do",Do you know how to make sure your cell phone or other mobile device is set up to receive wireless alerts?
8,weather,Australia Flooding Kills 2 as Waters Continue to Barrel Downstream,Two drivers died in floodwaters from the worst flooding seen in decades.
9,weather,Australia Flooding Turns Deadly As Rivers Continue To Rise,"The rain has eased over New South Wales, but rivers continue to spill over their banks."
0,weather,"Strong Winds Damage Buildings in Small Town of Bertram, Texas",The National Weather Service determined the damage was caused by straight-line winds from a severe thunderstorm.
1,weather,Iceland Volcano Eruption Sends Rivers of Lava Flowing,"After weeks of increased seismic activity, a volcano erupted in Iceland."
2,weather,Strong Earthquake Rattles Northern Japan Near Fukushima,A 7.0 magnitude earthquake rattled parts of Japan Saturday.
3,weather,World Water Day Highlights Value of Water,The United Nations World Water Development Report is released every year on March 22.
4,weather,"Volcano Ash Covers Island in Philippines, Transforms Landscape",NASA images captured a damaged and transformed landscape on the island of Luzon in the Philippines after the Taal Volcano eruption.
5,weather,Indonesia’s Mount Sinabung Erupts,Some areas were blanketed by up to two inches of ash after Mount Sinabung blew its top Monday.
6,weather,Anak Krakatau Volcano in Indonesia Sends Ash High Into the Air,The Anak Krakatau volcano in Indonesia erupted late Friday night.
7,weather,New Lake on Hawaii's Kilauea Volcano Could be Troubling Sign,A new water lake has emerged at the summit of Hawaii’s Kilauea volcano and it could be a bad sign. Here’s why.
8,weather,"Oregon Dam Could Flood Communities Downstream in Major Earthquake, Corps of Engineers Says",A plan to lower water levels to prevent flooding during a major earthquake could affect tourism in a town devastated by a wildfire last year.
9,weather,Damage Reported in North Carolina As Possible Tornado Moves Through,Severe weather is continuing its dangerous trek across the South.
0,weather,Families Lost Everything in Deep South Tornado Outbreak,A tornado outbreak ripped apart homes and left tens of thousands without power.
1,weather,Dozens Of Homes Damaged Or Destroyed in Deep South Tornado Outbreak,Dangerous severe weather is trekking across several states.
2,weather,Plastic Bank Pays Collectors With Goods and Services,The Plastic Bank monetizes what would otherwise be trash.
3,weather,"Winter Storms in Texas Killed at Least 57 People, Mostly by Hypothermia, State Says",The state's health department is tallying the number of lives lost during two winter storms in February.
4,weather,"Major Roads Still Closed After Winter Storm Xylia Buries Wyoming, Colorado",Some interstates remain closed after the storm dumped over 2 feet of snow in places.
5,weather,Possible Pileup Snarls Minnesota Interstate as Winter Storm Xylia  Makes Travel Treacherous,Winter Storm Xylia is making travel impossible in some areas.
6,weather,New Jersey Brush Fire Damages Homes and Buildings and Critically Injures Firefighter ,"A large brush fire broke out in Lakewood, New Jersey and spread into Brick Township."
7,weather,"Guatemala Volcano Sends Hot Rocks 1,500 Feet into the Air",Lava and hot rocks from Pacaya could force residents of five nearby towns to evacuate.
8,weather,Cleanup Underway After California Train Derailment,Several thousand gallons of denatured alcohol spilled from one of the toppled cars.
9,weather,Winter Storm Xylia Shuts Down Interstates; Tens of Thousands Lose Power,Winter Storm Xylia is making travel impossible in some areas.
0,weather,"2,000+ Flights Canceled in Denver Due to Winter Storm Xylia; Interstates Closed ",Winter Storm Xylia could shut down roads and airports and cause widespread power outages.
1,weather,Tornado Causes Damage In North Texas,Winter Storm Xylia kicked up severe weather in Texas Saturday evening.
2,weather,Colorado Prepares for Winter Storm Xylia as Officials Warn of Potentially Dangerous Travel Conditions,Weekend travelers are being urged to get where they need to be before Friday evening because interstates could be shut down by the expected heavy accumulation of snow.
3,weather,Oregon Launches Earthquake Alert System,Oregon joins California in an earthquake alert system.
4,weather,"Argentina Wildfires Damage 200-Plus Homes, Leave Several Injured or Missing",A series of wildfires in Argentina has destroyed at least 200 homes.
5,weather,Historic Texas Freeze Killed at Least 3.8 Million Fish There,The Texas Parks & Wildlife Department says it's the largest fish kill in the state since the 1980s.
6,weather,Deadly Rockslide Takes Out Homes in Central China,Several homes were destroyed as the rocks cascaded down in central China.
7,weather,"Southern California Neighborhoods Dig Out of Mudslides that Damaged Homes, Trapped Cars",Heavy rain caused mudslides in areas burned by a wildfire late last year.
8,weather,"Climate Change Linked to Poor Nutrition in Children, Study Finds","Climate plays a role in how healthy children's diets are, new research shows."
9,weather,Emergency Declared as Hawaii Flooding Forces Evacuations and Leaves One Missing,One person was missing and a town evacuated as heavy rains continued in parts of Hawaii.
0,weather,"Florida Manatees Likely Starving To Death, State Agency Says",A massive manatee die-off in Florida is being blamed on lack of food.
1,weather,"Natural Disasters Lead to Decreased Crime, Increased Philanthropy, Study Finds",A new study finds a bright spot in natural disasters:  increased giving and decreased crime.
2,weather,Weekend Storm Shows Why Spring Is the Most Volatile Season,"Spring is a battleground season between cold and warm temperatures, resulting in many different weather threats."
3,weather,Evacuation Remains After Hawaii Dam Overflows; Homes and Bridges Damaged,"A dam in Maui overflowed on Monday, prompting evacuations and damaging homes."
4,weather,Largest U.S. Gas Spill in 20 Years – 1.2 Million Gallons – Happened at a Cracked Pipeline in North Carolina Last Summer,"Two ATV riders found the spill on Aug. 14 in the Oehler Nature Preserve near Huntersville, North Carolina. It has turned out to be the biggest spill in decades."
5,weather,"Humans Are Changing Coastlines and Causing More Flooding As a Result, Study Finds",Sea level rise is not the only thing causing an increase in the number of nuisance floods.
6,weather,"After 20 Years, Researcher Now Says the Atlantic Multidecadal Oscillation Doesn't Really Exist",Scientists have used the Atlantic Multidecadal Oscillation for years to explain why there are cycles of increased hurricane activity.
7,weather,"International Women's Day 2021: App Aims To Empower Female Farmers with Weather, Climate Data ","Agrolly hopes its app will inform female farmers' decisions, defend their businesses and empower their position in the field."
8,weather,"Wildfire Smoke 10 Times More Hazardous Than Other Air Pollution, According to New Study",New research shows that hospitalizations go up when wildfire smoke is in the air.
9,weather,Louisiana Coastal Plan Passes Major Milestone,A $2 billion plan aims to knock down storm surge in New Orleans.
0,weather,Tsunami Warning Lifted After Major Earthquake Causes Severe Shaking in New Zealand,"The earthquake had a preliminary magnitude of 7.3, the USGS said."
1,weather,"Tsunami Watch, Advisory Canceled for Hawaii, American Samoa","The latest, largest earthquake had a preliminary magnitude of 8.1, the USGS said."
2,weather,"Extreme Rainfall Linked to Low Birth Weight in the Amazon, Researchers Say","Climate change could be causing babies in the Amazon to be born smaller and sooner, according to a new study."
3,weather,"Flood Insurance Costs Vastly Underrated by FEMA, New Report Says",A new report says homeowners with flood insurance should be paying as much as five times more for their premiums.
4,weather,America’s Infrastructure in Desperate Need of Major Investment,"Our aging infrastructure needs a $2 trillion facelift. American families are already footing part of the bill, without any of the benefits."
5,weather,"Kentucky Flooding A Record-Breaking Event, Officials Say",Evacuations and rescues were carried out amid Kentucky flooding.
6,weather,"Oil Train Derails, Catches Fire in Washington State",A train carrying crude oil derailed in northern Washington state Tuesday afternoon.
7,weather,"February Was an Extreme Weather Month in the U.S. With Record-Shattering Cold, Snow, Rain and Warmth","It's the shortest month, but there was no shortage of extreme weather in the U.S. in February. Here were some of the notables."
8,weather,"In Texas and Mississippi, Hundreds of Thousands Still Have No Water Weeks After Winter Storms","Two deadly and devastating winter storms cracked water mains, froze equipment and shut down treatment plants."
9,weather,Mount Etna Erupts in Spectacular Fashion,"Sicily’s Mount Etna volcano erupted several times on Tuesday sending orange clouds, lava and smoke into the sky."
0,weather,"Landslides After Wildfires in Southern California Will Become More Common, New Study Says","Southern California can expect post-wildfire landslides almost every year with a major debris flow happening every 10 to 13 years, a new study led by U.S. Geological Survey researchers found."
1,weather,Charter Boat Captain Rescues Man Stranded at Sea for 36 Hours,A fishing trip becomes a rescue mission when charter boat captain saves a man stranded at sea for 36 hours. Here’s the harrowing tale.
2,weather,Kentucky Officials Warn of Historic Flooding As Rivers Continue To Rise After Days of Rain,Days of drenching rain have left soils saturated and rivers near their flood stages.
3,weather,First-Of-Its-Kind Artifact Unearthed at Pompeii,A fully intact chariot unearthed at Pompeii is being hailed as an incredible discovery.
4,weather,"Florida Restricts 16 Invasive Reptile Species, Including Pythons, Iguanas And Lizards","A Florida agency put new rules on breeding, importing and owning more than a dozen invasive reptile species."
5,weather,Atlantic Hurricane Season to Start Earlier? NOAA Is Considering It,"After years of named storms in May, the official start of hurricane season may be bumped up."
6,weather,Sailor Clings to Fishing Buoy for 14 Hours After Falling Overboard on Way to Pitcairn Island,"After falling from his supply ship, the chief engineer swam to a buoy, where he waited all day for rescue."
7,weather,"Flooding in Brazil, Peru Displaces Thousands and More Rain Is on the Way",Several cities in the Brazilian state of Acre have been submerged by floodwaters.
8,weather,Hundreds of Houston's Beloved Bats Fell Victim To Freezing Temperatures,A Houston bat colony was hit hard by freezing temperatures.
9,weather,Florida Manatee Deaths Soar in Unusual Start to the Year ,Manatee deaths in Florida are three times the average for this time of year. No one knows why.
0,weather,Utility Bills Skyrocket Amid Recent Winter Storms,"As demand for electricity went up amid frigid cold temperatures, so did its cost."
1,weather,Dozens of Deaths Connected to Winter Storms This Week; 14 Million Texans Without Clean Drinking Water,Dozens of people are dead and millions remain without clean drinking water after a pair of winter storms battered Texas and several other states.
2,weather,"Earthquake Rattles Oklahoma, Kansas",An earthquake Friday morning was centered near the Oklahoma-Kansas state line.
3,weather,7 Million Texans Without Clean Water Due To Winter Storms,Relief may be on its way for Texans struggling with days of power and water outages.
4,weather,"Millions Without Water, Power as Death Toll Rises in Winter Storms","Cold, ice and snow continue to wreak havoc in Texas and other parts of the South."
5,weather,"Snow in Toilet, Grits on Sidewalk, Clay Pot Heaters: Texans Use Ingenuity to Survive Brutal Cold","As Texans face another day of brutal cold and power and water outages, people are sharing their survival tips on social media."
6,weather,"Chimpanzee, Monkeys, Lemurs Perish in Cold at Texas Animal Sanctuary",Staff and volunteers at a Texas animal sanctuary tried to save the animals when the power went out.
7,weather,Texas Officials Warn Of Carbon Monoxide Poisoning; At Least 17 Deaths Tied to Winter Storm Uri,The impacts of deadly Winter Storm Uri linger in Texas as the storm heads toward the Northeast.
8,weather,Why Winter Storm Uri Caused Millions of Power Outages in Texas,Power plant equipment froze as demand surged for electricty amid frigid temperatures in Texas.
9,weather,Deadly Tornado Spawned by Winter Storm Uri Destroys Homes in North Carolina Community,Severe weather from a major winter storm left at least three dead and 14 people injured Monday.
0,weather,Winter Storm Uri Turns Deadly As Millions Remain Without Power,"Record-breaking cold is leading to record demand for electricity in Texas. Meanwhile, ice and snow continue to make travel difficult."
1,weather,"Tornado, Wind Fueled by Winter Storm Uri Cause Damage in Florida, Georgia",Severe weather from a major winter storm left at least four people injured Monday.
2,weather,Fiery Pileup Shuts I-44 in OKC as Winter Storm Uri Makes Travel Hazardous; Knocks Out Power to Tens of Thousands,"Power outages, canceled flights and dangerous road conditions are some of the impacts from Winter Storm Uri."
3,weather,"Pileup in Tennessee, Hundreds of Thousands Without Power as Duel Winter Storms Pummel East and West","A duo of winter storms brought snow and ice to several states including Oregon, Virginia and North Carolina."
4,weather,Florida Woman Spends Night Underground After Car Plunges into Sinkhole,"A woman spends 11 hours underground after her vehicle plunges 40 feet into a sinkhole near Gainesville, Florida."
5,weather,Strong Earthquake Rattles Japan Ahead of Fukushima Anniversary,"An earthquake rattled parts of Japan including Fukushima, where thousands were killed in an earthquake and tsunami on March 11, 2011."
6,weather,More than 130 Cars Involved in Deadly Fort Worth Pileup; Police Say Icy Conditions Likely Played a Role,Winter Storm Shirley is causing travel chaos across the mid-South into the mid-Atlantic.
7,weather,How Unusual Is Snow and Ice in the South? More Typical Than You Think,Keep in mind that your winter escape to the South may not be an escape from snow and ice.
8,weather,Coast Guard Rescues Three Castaways Who Say They Survived On Uninhabited Island for 33 Days ,A helicopter crew flying a routine mission spotted a makeshift flag and a cross below.
9,weather,Death Toll Rises in India Glacier Flood Disaster; Attempts To Free Trapped Workers Continue,"A chunk of a Himalayan glacier snapped off Sunday, unleashing a roaring wall of water and debris."
0,weather,Avalanches Have Killed 21 People in the U.S. This Season,"With two months remaining in this year's season, the number of deaths is only two fewer than all of last year."
1,weather,Multi-Vehicle Pileups in Oklahoma City Shut Down Interstate 40; Deadly Crash Closes I-35,"Freezing drizzle broke out early Monday leading to icy roads and treacherous travel in parts of Oklahoma, southern Kansas and southwest Missouri."
2,weather,165 Still Missing in India Glacier Flood Disaster as Rescuers Scramble to Free Dozens Trapped,"A chunk of a Himalayan glacier snapped off Sunday, unleashing a roaring wall of water and debris. At least 18 people died in the disaster."
3,weather,Woman Says Truck Drivers Saved Her From Alabama Tornado ,"Whether on purpose or by accident, a driver credits truck drivers for protecting her from the Fultondale tornado."
4,weather,Avalanches Leave 10 People Dead in One Week,A rash of deadly avalanches left victims buried in the snow.
5,weather,Dozens of Fishermen Rescued From Ice Floes in Lake Michigan,"Helicopters and boats were used to rescue fishermen from sheets of floating ice near Sturgeon Bay, Wisconsin."
6,weather,FAA Investigates Explosive Landing of SpaceX's Mars Starship Prototype,"The SN9 Starship prototype exploded when it crashed landed this past Tuesday in Boca Chica, Texas."
7,weather,40-Vehicle Pileup in Blizzard Shuts Down I-80 in Iowa,Blowing snow was creating whiteout conditions and making travel hazardous in several parts of the state.
8,weather,"Winds Challenge Crews Fighting Fire Near Perth, Australia","Weather is contributing to ""extremely dangerous"" conditions for firefighters in Western Australia."
9,weather,"Years After Hurricane Maria, President Biden to Make Billions in Aid Available to Puerto Rico",Billions of dollars in aid promised to Puerto Rico after Hurricane Maria in 2017 may finally be on its way.
0,weather,"New England, Northeast Start Digging Out From Winter Storm Orlena",Winter Storm Orlena snarled travel and created hazardous conditions as it socked the Northeast.
1,weather,Australia Wildfire Destroys Dozens of Homes Near Perth,An intense wildfire is destroying homes and threatening lives in southwest Australia.
2,weather,What Did the Groundhog See? Punxsutawney Phil's Winter Predictions Are In ,"Once again, Punxsutawney Phil emerged from his burrow in western Pennsylvania to prognosticate the rest of winter."
3,weather,Winter Storm Orlena Severely Impacts Travel Across Northeast; Vaccination Sites Shut Down,Winter Storm Orlena snarled travel and created hazardous conditions as it socked the Northeast.
4,weather,"Body Found in Park City, Utah, Avalanche",The body of a skier caught up in an avalanche in backcountry outside of Park City Mountain Resort was found on Sunday.
5,weather,"New Jersey, Philadelphia Declare Emergencies; Hundreds of Crashes Reported as Winter Storm Orlena Moves East",Winter Storm Orlena snarled travel and created hazardous conditions as it moved eastward Sunday.
6,weather,Giant Sequoias Knocked Down by Winds in Yosemite National Park,Powerful winds flattened trees and destroyed buildings and cars at Yosemite National Park.
7,weather,Alleged Burglar Busted After Getting Stuck in Snowstorm,"Sheriff's deputies in Lancaster County, Nebraska, say the weather played a key role in a recent arrest."
8,weather,"Homes Flooded, Highway Washed Out in California","Evacuation warnings were still in place in some areas as Californians dug out Friday from rain, mud and snow."
9,weather,"Homes Damaged by California Mud Flows; Winds Knock Out Power, Topple Trees",Evacuations are in place and search and rescue teams pre-positioned as parts of California face potentially deadly mudslides.
0,weather,"Tornado Hits Tallahassee and Shuts Down Airport, Knocks Out Radar ",A tornado ripped through the Tallahassee area causing damage at the airport.
1,weather,Evacuation Orders Expanded Due to Mudslide Threat in Parts of Burn-Scarred California,Residents in some parts of California are being warned of extremely dangerous mudslides.
2,weather,Massive Coral Colony Found in American Samoa,Scientists in American Samoa discovered a massive coral colony.
3,weather,Indonesia Volcano Spews Hot Ash Into The Sky,"A volcano erupted in Indonesia, the day after a deadly earthquake."
4,weather,"Winter Storm Ices Interstates Across Kansas, Nebraska, Iowa",Winter Storm Nathaniel made travel extemely difficult across the Plains on Monday.
5,weather,"Winter Storm Closes Roads in California, Nevada and Arizona",A winter storm is dumping snow in higher elevations in California.
6,weather,"A List of President Biden's Key Moves on Climate, Environment in the First 48 Hours","Here's how President Joe Biden took action this week to cement his focus on climate, the environment, science and public health."
7,weather,Lake Charles Radar Back Online After Hurricane Laura Repairs,"The National Weather Service radar station in Lake Charles, Louisiana, is up and running after more than $1.5 million in repairs."
8,weather,Cold-Resistant Bullet Train Debuts in China,A new bullet train debuted in China that is made to withstand temperatures up to minus 40 degrees Fahrenheit.
9,weather,Recent California Wildfires Were Likely Fueled by Embers Smoldering Underground For Months,"Gusty winds likely stoked embers burning underground in the Santa Cruz Mountain region, igniting several small wildfires."
0,weather,Storm Christoph Flooding Forces Evacuations in England and Wales; COVID-19 Vaccine Plant Threatened,The storm has dumped rain and snow across the northern part of England and parts of Wales.
1,weather,EPA Says Amount of Toxic Chemicals Released in Environment Dropped in 2019,The 2019 Toxics Release Inventory National Analysis showed total releases of TRI chemicals decreased by 9%.
2,weather,"A Look at Inauguration Day Weather, Past and Present",Weather has played an important role in several presidential inaugurations.
3,weather,Firefighters Gain Upper Hand on California Wildfires; Hundreds of Thousands Still Without Power,High winds from a low-pressure system toppled trees and utility poles and fueled wildfires in California.
4,weather,Evacuation Orders Lifted for Mountain Town Forced to Flee Wildfire in California,The Bonita Fire forced residents in Mountain Center to flee their homes.
5,weather,California's High Winds Toppling Trees; Power Shutoffs Possible for Quarter Million Customers As Fire Risk Increases,Santa Ana winds are increasing fire danger in California.
6,weather,Indonesia Reeling from Deadly Quake,"A massive search-and-rescue operation is underway in Indonesia after a powerful earthquake struck the island of Sulawesi, toppling homes and buildings as people slept."
7,weather,Australia Officials Say Joe The Pigeon Can Stay,A pigeon thought to have disappeared from a race in Oregon turns out to be a different animal.
8,weather,Message in a Bottle Found on One of Pacific Ocean's Most Remote Islands,"A message in a bottle was found 1,500 miles from where a teenager dropped it in the water two years ago."
9,weather,Search Continues for Survivors of Indonesia Earthquake,Rescuers face challenges searching Indonesia earthquake rubble.
0,weather,"More Than 40 Dead as Indonesia Quake Topples Homes, Buildings",An earthquake in Indonesia Friday toppled buildings and killed dozens of people.
1,weather,Florida's Orange Production Sinks As Demand Surges For Its Iconic Juice,Florida's orange crop is in dire straits.
2,weather,"Deadly Northwest Storm Traps Idaho Miners, Causes Sewage Spill in Puget Sound","Strong winds, heavy rain and saturated soil combined to down trees and knock out power in the Northwest."
3,weather,"One Person Dead, One Missing After Wind And Rain Pummel Pacific Northwest","Strong winds, heavy rain and saturated soil combined to down trees and knock out power in the Northwest."
4,weather,"Wildfire Smoke Makes Up Half of Small Particle Pollution in Western U.S., Study Finds","With climate change fueling more destructive wildfires, the smoke from those blazes is making up an increasing share of a dangerous air pollution."
5,weather,Theme Park Visitors Flee Australian Bushfire,The theme park was packed with visitors during Australia's summer vacation for schools.
6,weather,Warnings Issued as Activity Ramps Up at Caribbean Volcanoes,"Two volcanoes in the Eastern Caribbean are growing restless, leaving tens of thousands of islanders on edge."
7,weather,"150,000 Without Power as Winter Storm Dumps Snow Across Texas and the South","Winter Storm Lana, which dumped more than a half a foot of snow in some places, was causing treacherous driving conditionss across the Deep South on Monday morning."
8,weather,"Body Found in Avalanche Near Park City, Utah",Searchers recovered the body of a man who was caught up in an avalanche outside the Park City Mountain Resort ski area.
9,weather,"Dwarf Giraffes, About Half Average Size, May Be First Ever Documented, Researcher Says","Nigel and Gimli are dwarf giraffes with skeletal dysplasia, a condition rarely seen in wild animals."
0,weather,Earth's Faster Rotation in 2020 Meant the Planet Experienced 28 of Its Shortest Days in Decades,"The planet rotated on its axis faster than 86,400 seconds 28 times last year."
1,weather,"Farewell, Alex: Our Favorite 'Jeopardy!' Weather Clues of All-Time","In a tribute to the late ""Jeopardy!"" host's last episode, here are our favorite weather clues used on the show since 1984."
2,weather,A Florida Waterway Recently Resembled an Ice Rink. It's Likely Something Far Worse.,What appeared to be ice on a Florida waterway was actually foam that followed a recent algae bloom and fish kill.
3,weather,"Huge Chunk of Frozen Waterfall Collapses on Tourists in Russia; 1 Killed, 3 Hurt","The Vilyuchinsky waterfall, formed by water melting off a glacier, often freezes in the winter. A chunk of ice collapsed Thursday and trapped at least four people."
4,weather,Before-and-After Photos Show Changes to Caldera at Hawaii’s Kilauea Volcano,The volcano erupted on Sunday night.
5,weather,Dust Devil Surprises Fisherman in Arizona,"A dust devil surprised a fisherman in Buckeye, Arizona, this summer."
6,weather,FEMA Tool Calculates Risk for Every County in the Nation; Los Angeles Is at the Top,The National Risk Index puts three New York City-area counties at greater risk of tornadoes than Oklahoma County. Here's why.
7,weather,"Western Australia Bushfire Drives Hundreds from Their Homes, Threatens Old Bombing Range ","Australia is entering the second month of its annual bushfire season. Last year, deadly wildfires caused unprecendented damage."
8,weather,"Salt May Be Why Lightning Strikes Over Oceans Are More Intense, Study Suggests",A researcher set out to discover how lightning strikes affect water chemistry. He found out lightning is more intense over salty water than fresh water or wet soil.
9,weather,"Father Drowns, Two Children Still Missing After Large Wave Sweeps Them Into Rough Surf off Northern California",Storms in the Pacific Ocean sent large waves into northern California over the weekend. One of these sneaker waves washed a family of four into the rough surf.
0,weather,Alerts Raised for Two Eastern Caribbean Volcanoes Showing Signs of Life,Scientists are monitoring La Soufrière volcano in St. Vincent and the Grenadines and Mt. Pelée in Martinique.
1,weather,Hundreds Stranded When Winter Storm Shuts Down West Texas Highways,"Winter Storm John slams west Texas, forcing highways to close and stranding hundreds of people."
2,weather,Rescue Workers Search for Missing People In Norway Landslide (PHOTOS),
3,weather,Nightmare Landslide in Norway; 21 Still Unaccounted For,"An early-morning landslide in Norway sweeps away homes, leaves several injured and 21 unaccounted for. Here’s the latest."
